# LSST transmission (instrument+atmosphere)
#   wavelength[nm] Thoughput
1020.200000 0.115700
1020.300000 0.115426
1020.400000 0.115151
1020.500000 0.114877
1020.600000 0.114602
1020.700000 0.114328
1020.800000 0.114053
1020.900000 0.113779
1021.000000 0.113504
1021.100000 0.113241
1021.200000 0.112978
1021.300000 0.112715
1021.400000 0.112451
1021.500000 0.112188
1021.600000 0.111925
1021.700000 0.111661
1021.800000 0.111398
1021.900000 0.111134
1022.000000 0.110871
1022.100000 0.110611
1022.200000 0.110351
1022.300000 0.110091
1022.400000 0.109831
1022.500000 0.109571
1022.600000 0.109288
1022.700000 0.109006
1022.800000 0.108724
1022.900000 0.108442
1023.000000 0.108161
1023.100000 0.107904
1023.200000 0.107647
1023.300000 0.107389
1023.400000 0.107132
1023.500000 0.106875
1023.600000 0.106597
1023.700000 0.106319
1023.800000 0.106040
1023.900000 0.105762
1024.000000 0.105485
1024.100000 0.105258
1024.200000 0.105030
1024.300000 0.104803
1024.400000 0.104575
1024.500000 0.104347
1024.600000 0.104119
1024.700000 0.103890
1024.800000 0.103661
1024.900000 0.103431
1025.000000 0.103202
1025.100000 0.102843
1025.200000 0.102484
1025.300000 0.102125
1025.400000 0.101765
1025.500000 0.101406
1025.600000 0.101046
1025.700000 0.100686
1025.800000 0.100326
1025.900000 0.099966
1026.000000 0.099606
1026.100000 0.099249
1026.200000 0.098893
1026.300000 0.098536
1026.400000 0.098180
1026.500000 0.097824
1026.600000 0.097468
1026.700000 0.097112
1026.800000 0.096756
1026.900000 0.096400
1027.000000 0.096044
1027.100000 0.095714
1027.200000 0.095383
1027.300000 0.095053
1027.400000 0.094723
1027.500000 0.094392
1027.600000 0.094062
1027.700000 0.093732
1027.800000 0.093402
1027.900000 0.093071
1028.000000 0.092741
1028.100000 0.092404
1028.200000 0.092068
1028.300000 0.091731
1028.400000 0.091394
1028.500000 0.091058
1028.600000 0.090721
1028.700000 0.090383
1028.800000 0.090046
1028.900000 0.089708
1029.000000 0.089371
1029.100000 0.089048
1029.200000 0.088726
1029.300000 0.088403
1029.400000 0.088081
1029.500000 0.087760
1029.600000 0.087456
1029.700000 0.087153
1029.800000 0.086850
1029.900000 0.086547
1030.000000 0.086245
1030.100000 0.085925
1030.200000 0.085606
1030.300000 0.085288
