# Effective area for Roman (m^2) - parameters as of 2021 06 14,,,,,,,,,,,
Wave,F062,F087,F106,F129,F158,F184,F146,F213,SNPrism,Grism_1stOrder,Grism_0thOrder
1.861,0,0,0,0,0,2.8056,2.9962,0.0001,0,1.5108,0.0443
1.862,0,0,0,0,0,2.806,2.9967,0.0002,0,1.5085,0.0446
1.863,0,0,0,0,0,2.807,2.9977,0.0002,0,1.5064,0.0448
1.864,0,0,0,0,0,2.808,2.9988,0.0002,0,1.5043,0.0451
1.865,0,0,0,0,0,2.8084,2.9992,0.0003,0,1.5019,0.0454
1.866,0,0,0,0,0,2.8086,2.9994,0.0003,0,1.4993,0.0456
1.867,0,0,0,0,0,2.8089,2.9997,0.0004,0,1.4967,0.0459
1.868,0,0,0,0,0,2.8091,3,0.0005,0,1.494,0.0461
1.869,0,0,0,0,0,2.8093,3.0001,0.0005,0,1.4913,0.0464
1.87,0,0,0,0,0,2.8097,3.0005,0.0006,0,1.4886,0.0466
1.871,0,0,0,0,0,2.8106,3.0016,0.0008,0,1.4861,0.0469
1.872,0,0,0,0,0,2.8116,3.0026,0.0009,0,1.4835,0.0472
1.873,0,0,0,0,0,2.812,3.003,0.001,0,1.4806,0.0474
1.874,0,0,0,0,0,2.8121,3.0031,0.0012,0,1.4773,0.0476
1.875,0,0,0,0,0,2.8123,3.0034,0.0014,0,1.4741,0.0479
1.876,0,0,0,0,0,2.8126,3.0036,0.0017,0,1.4707,0.0481
1.877,0,0,0,0,0,2.8128,3.0039,0.0019,0,1.4672,0.0483
1.878,0,0,0,0,0,2.813,3.0041,0.0023,0,1.4635,0.0486
1.879,0,0,0,0,0,2.8132,3.0043,0.0026,0,1.4597,0.0488
1.88,0,0,0,0,0,2.8134,3.0045,0.003,0,1.4556,0.049
1.881,0,0,0,0,0,2.8136,3.0047,0.0035,0,1.4514,0.0492
1.882,0,0,0,0,0,2.8138,3.0049,0.0041,0,1.4469,0.0494
1.883,0,0,0,0,0,2.814,3.0051,0.0047,0,1.4423,0.0496
1.884,0,0,0,0,0,2.8141,3.0053,0.0054,0,1.4373,0.0498
1.885,0,0,0,0,0,2.8142,3.0054,0.0062,0,1.4321,0.05
1.886,0,0,0,0,0,2.8144,3.0056,0.0071,0,1.4266,0.0501
1.887,0,0,0,0,0,2.8147,3.0059,0.0081,0,1.4208,0.0503
1.888,0,0,0,0,0,2.8147,3.0059,0.0093,0,1.4146,0.0504
1.889,0,0,0,0,0,2.8141,3.0052,0.0106,0,1.4077,0.0505
1.89,0,0,0,0,0,2.8134,3.0046,0.0121,0,1.4005,0.0506
1.891,0,0,0,0,0,2.8134,3.0045,0.0137,0,1.3931,0.0507
1.892,0,0,0,0,0,2.8136,3.0047,0.0156,0,1.3855,0.0508
1.893,0,0,0,0,0,2.8137,3.0049,0.0176,0,1.3773,0.0508
1.894,0,0,0,0,0,2.8137,3.0049,0.0199,0,1.3686,0.0509
1.895,0,0,0,0,0,2.8137,3.0049,0.0225,0,1.3595,0.0509
1.896,0,0,0,0,0,2.8138,3.0049,0.0253,0,1.3499,0.0509
1.897,0,0,0,0,0,2.8138,3.0049,0.0285,0,1.3397,0.0508
1.898,0,0,0,0,0,2.8137,3.0049,0.032,0,1.3289,0.0508
1.899,0,0,0,0,0,2.8137,3.0049,0.0358,0,1.3176,0.0507
1.9,0,0,0,0,0,2.8137,3.0048,0.0401,0,1.3057,0.0506
1.901,0,0,0,0,0,2.8136,3.0047,0.0448,0,1.2932,0.0504
1.902,0,0,0,0,0,2.8134,3.0046,0.0499,0,1.28,0.0503
1.903,0,0,0,0,0,2.8133,3.0044,0.0556,0,1.2662,0.0501
1.904,0,0,0,0,0,2.8132,3.0043,0.0618,0,1.2517,0.0498
1.905,0,0,0,0,0,2.813,3.0041,0.0685,0,1.2366,0.0496
1.906,0,0,0,0,0,2.8128,3.0039,0.0759,0,1.2208,0.0493
1.907,0,0,0,0,0,2.8125,3.0035,0.0838,0,1.2043,0.0489
1.908,0,0,0,0,0,2.8124,3.0035,0.0925,0,1.1873,0.0486
1.909,0,0,0,0,0,2.8129,3.004,0.102,0,1.1698,0.0482
1.91,0,0,0,0,0,2.8133,3.0045,0.1122,0,1.1516,0.0478
1.911,0,0,0,0,0,2.8132,3.0043,0.1232,0,1.1326,0.0473
1.912,0,0,0,0,0,2.8128,3.0039,0.135,0,1.1128,0.0468
1.913,0,0,0,0,0,2.8124,3.0035,0.1478,0,1.0924,0.0462
1.914,0,0,0,0,0,2.8121,3.0032,0.1614,0,1.0714,0.0456
1.915,0,0,0,0,0,2.8118,3.0028,0.1761,0,1.0498,0.045
1.916,0,0,0,0,0,2.8114,3.0024,0.1918,0,1.0276,0.0444
1.917,0,0,0,0,0,2.8111,3.0021,0.2085,0,1.005,0.0437
1.918,0,0,0,0,0,2.8106,3.0016,0.2263,0,0.9817,0.043
1.919,0,0,0,0,0,2.8101,3.001,0.2452,0,0.958,0.0422
1.92,0,0,0,0,0,2.8098,3.0006,0.2653,0,0.9339,0.0414
1.921,0,0,0,0,0,2.81,3.0009,0.2867,0,0.9096,0.0406
1.922,0,0,0,0,0,2.8102,3.0011,0.3093,0,0.885,0.0398
1.923,0,0,0,0,0,2.8098,3.0007,0.333,0,0.8598,0.0389
1.924,0,0,0,0,0,2.8091,2.9999,0.358,0,0.8343,0.038
1.925,0,0,0,0,0,2.8084,2.9992,0.3843,0,0.8086,0.0371
1.926,0,0,0,0,0,2.8078,2.9985,0.4118,0,0.7827,0.0361
1.927,0,0,0,0,0,2.807,2.9977,0.4407,0,0.7567,0.0351
1.928,0,0,0,0,0,2.8063,2.9969,0.4708,0,0.7307,0.0342
1.929,0,0,0,0,0,2.8055,2.9961,0.5023,0,0.7046,0.0332
1.93,0,0,0,0,0,2.8045,2.9951,0.535,0,0.6786,0.0321
1.931,0,0,0,0,0,2.8034,2.9939,0.5689,0,0.6526,0.0311
1.932,0,0,0,0,0,2.8025,2.9929,0.6042,0,0.6268,0.0301
1.933,0,0,0,0,0,2.8021,2.9925,0.6409,0,0.6013,0.029
1.934,0,0,0,0,0,2.8015,2.9919,0.6787,0,0.5761,0.028
1.935,0,0,0,0,0,2.8002,2.9904,0.7176,0,0.551,0.027
1.936,0,0,0,0,0,2.7987,2.9888,0.7576,0,0.5262,0.0259
1.937,0,0,0,0,0,2.7978,2.9879,0.7989,0,0.5019,0.0249
1.938,0,0,0,0,0,2.7968,2.9868,0.8412,0,0.4781,0.0239
1.939,0,0,0,0,0,2.7949,2.9848,0.8843,0,0.4546,0.0228
1.94,0,0,0,0,0,2.7927,2.9825,0.9283,0,0.4316,0.0218
1.941,0,0,0,0,0,2.791,2.9806,0.9734,0,0.4092,0.0208
1.942,0,0,0,0,0,2.7894,2.9789,1.0193,0,0.3874,0.0198
1.943,0,0,0,0,0,2.7873,2.9767,1.0659,0,0.3662,0.0189
1.944,0,0,0,0,0,2.7851,2.9743,1.1132,0,0.3456,0.0179
1.945,0,0,0,0,0,2.7826,2.9717,1.161,0,0.3257,0.017
1.946,0,0,0,0,0,2.7796,2.9685,1.2093,0,0.3064,0.0161
1.947,0,0,0,0,0,2.7757,2.9643,1.2576,0,0.2877,0.0152
1.948,0,0,0,0,0,2.7715,2.9598,1.3062,0,0.2697,0.0143
1.949,0,0,0,0,0,2.7674,2.9554,1.3553,0,0.2525,0.0135
1.95,0,0,0,0,0,2.7632,2.9509,1.4046,0,0.236,0.0127
1.951,0,0,0,0,0,2.7587,2.9461,1.454,0,0.2202,0.0119
1.952,0,0,0,0,0,2.7532,2.9403,1.5031,0,0.2051,0.0112
1.953,0,0,0,0,0,2.7468,2.9334,1.5517,0,0.1907,0.0105
1.954,0,0,0,0,0,2.7398,2.9259,1.6,0,0.177,0.0098
1.955,0,0,0,0,0,2.7329,2.9186,1.6484,0,0.1641,0.0091
1.956,0,0,0,0,0,2.7254,2.9106,1.6963,0,0.1518,0.0085
1.957,0,0,0,0,0,2.7167,2.9013,1.7433,0,0.1402,0.0079
1.958,0,0,0,0,0,2.707,2.8909,1.7895,0,0.1292,0.0073
1.959,0,0,0,0,0,2.6967,2.8799,1.8351,0,0.1189,0.0068
1.96,0,0,0,0,0,2.6857,2.8682,1.8799,0,0.1092,0.0063
1.961,0,0,0,0,0,2.6739,2.8555,1.9238,0,0.1001,0.0058
1.962,0,0,0,0,0,2.6612,2.842,1.9668,0,0.0917,0.0053
1.963,0,0,0,0,0,2.6476,2.8275,2.0089,0,0.0837,0.0049
1.964,0,0,0,0,0,2.6331,2.812,2.0498,0,0.0764,0.0045
1.965,0,0,0,0,0,2.6175,2.7953,2.0895,0,0.0695,0.0041
1.966,0,0,0,0,0,2.6012,2.7779,2.1284,0,0.0632,0.0038
1.967,0,0,0,0,0,2.5843,2.7599,2.1664,0,0.0573,0.0034
1.968,0,0,0,0,0,2.5665,2.7408,2.2033,0,0.0519,0.0031
1.969,0,0,0,0,0,2.5469,2.72,2.2385,0,0.0469,0.0028
1.97,0,0,0,0,0,2.5261,2.6977,2.2722,0,0.0423,0.0026
1.971,0,0,0,0,0,2.5041,2.6742,2.3047,0,0.0381,0.0023
1.972,0,0,0,0,0,2.4811,2.6496,2.3359,0,0.0343,0.0021
1.973,0,0,0,0,0,2.4568,2.6237,2.3659,0,0.0307,0.0019
1.974,0,0,0,0,0,2.4314,2.5966,2.3945,0,0.0275,0.0017
1.975,0,0,0,0,0,2.4047,2.5681,2.4218,0,0.0246,0.0015
1.976,0,0,0,0,0,2.3768,2.5383,2.4478,0,0.022,0.0014
1.977,0,0,0,0,0,2.3477,2.5072,2.4725,0,0.0196,0.0012
1.978,0,0,0,0,0,2.3173,2.4748,2.496,0,0.0174,0.0011
1.979,0,0,0,0,0,2.2857,2.441,2.5182,0,0.0154,0.001
1.98,0,0,0,0,0,2.253,2.406,2.5392,0,0.0137,0.0009
1.981,0,0,0,0,0,2.219,2.3697,2.5591,0,0.0121,0.0008
1.982,0,0,0,0,0,2.1838,2.3322,2.5777,0,0.0106,0.0007
1.983,0,0,0,0,0,2.1475,2.2934,2.5953,0,0.0094,0.0006
1.984,0,0,0,0,0,2.11,2.2534,2.6117,0,0.0082,0.0005
1.985,0,0,0,0,0,2.0715,2.2122,2.6271,0,0.0072,0.0005
1.986,0,0,0,0,0,2.0319,2.1699,2.6415,0,0.0063,0.0004
1.987,0,0,0,0,0,1.9913,2.1266,2.655,0,0.0055,0.0004
1.988,0,0,0,0,0,1.9497,2.0822,2.6674,0,0.0048,0.0003
1.989,0,0,0,0,0,1.9073,2.0368,2.679,0,0.0042,0.0003
1.99,0,0,0,0,0,1.864,1.9906,2.6898,0,0.0036,0.0003
1.991,0,0,0,0,0,1.8199,1.9435,2.6997,0,0.0032,0.0002
1.992,0,0,0,0,0,1.775,1.8956,2.7089,0,0.0027,0.0002
1.993,0,0,0,0,0,1.7296,1.8471,2.7174,0,0.0024,0.0002
1.994,0,0,0,0,0,1.6836,1.7979,2.7252,0,0.002,0.0001
1.995,0,0,0,0,0,1.6371,1.7483,2.7324,0,0.0018,0.0001
1.996,0,0,0,0,0,1.5901,1.6981,2.7389,0,0.0015,0.0001
1.997,0,0,0,0,0,1.5428,1.6476,2.7447,0,0.0013,0.0001
1.998,0,0,0,0,0,1.4953,1.5969,2.7503,0,0.0011,0.0001
1.999,0,0,0,0,0,1.448,1.5464,2.756,0,0.0009,0.0001
2,0,0,0,0,0,1.4006,1.4957,2.7612,0,0.0008,0.0001
2.001,0,0,0,0,0,1.3529,1.4448,2.7655,0,0.0007,0.0001
2.002,0,0,0,0,0,1.3051,1.3938,2.769,0,0.0006,0
2.003,0,0,0,0,0,1.2576,1.343,2.7723,0,0.0005,0
2.004,0,0,0,0,0,1.2104,1.2926,2.7754,0,0.0004,0
2.005,0,0,0,0,0,1.1635,1.2425,2.7781,0,0.0003,0
2.006,0,0,0,0,0,1.117,1.1929,2.7805,0,0.0003,0
2.007,0,0,0,0,0,1.071,1.1438,2.7827,0,0.0002,0
2.008,0,0,0,0,0,1.0257,1.0954,2.7847,0,0.0002,0
2.009,0,0,0,0,0,0.981,1.0476,2.7864,0,0.0002,0
2.01,0,0,0,0,0,0.937,1.0007,2.788,0,0.0001,0
2.011,0,0,0,0,0,0.8939,0.9546,2.7894,0,0.0001,0
2.012,0,0,0,0,0,0.8516,0.9094,2.7906,0,0.0001,0
2.013,0,0,0,0,0,0.8102,0.8652,2.7917,0,0.0001,0
2.014,0,0,0,0,0,0.7698,0.8221,2.7927,0,0.0001,0
2.015,0,0,0,0,0,0.7304,0.78,2.7935,0,0.0001,0
2.016,0,0,0,0,0,0.692,0.7391,2.7943,0,0,0
2.017,0,0,0,0,0,0.6548,0.6993,2.7949,0,0,0
2.018,0,0,0,0,0,0.6187,0.6608,2.7955,0,0,0
2.019,0,0,0,0,0,0.5838,0.6235,2.796,0,0,0
2.02,0,0,0,0,0,0.5501,0.5875,2.7965,0,0,0
2.021,0,0,0,0,0,0.5176,0.5528,2.7969,0,0,0
2.022,0,0,0,0,0,0.4863,0.5193,2.7972,0,0,0
2.023,0,0,0,0,0,0.4562,0.4872,2.7976,0,0,0
2.024,0,0,0,0,0,0.4274,0.4565,2.7978,0,0,0
2.025,0,0,0,0,0,0.3998,0.427,2.7981,0,0,0
2.026,0,0,0,0,0,0.3735,0.3988,2.7983,0,0,0
2.027,0,0,0,0,0,0.3483,0.372,2.7985,0,0,0
2.028,0,0,0,0,0,0.3244,0.3464,2.7987,0,0,0
2.029,0,0,0,0,0,0.3017,0.3222,2.7989,0,0,0
2.03,0,0,0,0,0,0.2801,0.2991,2.799,0,0,0
2.031,0,0,0,0,0,0.2597,0.2773,2.799,0,0,0
2.032,0,0,0,0,0,0.2404,0.2567,2.7993,0,0,0
2.033,0,0,0,0,0,0.2222,0.2373,2.8002,0,0,0
2.034,0,0,0,0,0,0.2052,0.2191,2.801,0,0,0
2.035,0,0,0,0,0,0.189,0.2019,2.8013,0,0,0
2.036,0,0,0,0,0,0.1739,0.1857,2.8013,0,0,0
2.037,0,0,0,0,0,0.1598,0.1706,2.8013,0,0,0
2.038,0,0,0,0,0,0.1465,0.1565,2.8015,0,0,0
2.039,0,0,0,0,0,0.1342,0.1433,2.8016,0,0,0
2.04,0,0,0,0,0,0.1227,0.131,2.8017,0,0,0
2.041,0,0,0,0,0,0.112,0.1196,2.8019,0,0,0
2.042,0,0,0,0,0,0.1021,0.109,2.802,0,0,0
2.043,0,0,0,0,0,0.0929,0.0992,2.8021,0,0,0
2.044,0,0,0,0,0,0.0844,0.0901,2.8023,0,0,0
2.045,0,0,0,0,0,0.0765,0.0817,2.8024,0,0,0
2.046,0,0,0,0,0,0.0693,0.074,2.8025,0,0,0
2.047,0,0,0,0,0,0.0627,0.0669,2.8027,0,0,0
2.048,0,0,0,0,0,0.0566,0.0604,2.8028,0,0,0
2.049,0,0,0,0,0,0.051,0.0544,2.803,0,0,0
2.05,0,0,0,0,0,0.0459,0.049,2.8031,0,0,0
2.051,0,0,0,0,0,0.0412,0.044,2.8031,0,0,0
2.052,0,0,0,0,0,0.0369,0.0395,2.8034,0,0,0
2.053,0,0,0,0,0,0.0331,0.0353,2.8042,0,0,0
2.054,0,0,0,0,0,0.0296,0.0316,2.805,0,0,0
2.055,0,0,0,0,0,0.0264,0.0282,2.8053,0,0,0
2.056,0,0,0,0,0,0.0235,0.0251,2.8053,0,0,0
2.057,0,0,0,0,0,0.0209,0.0223,2.8054,0,0,0
2.058,0,0,0,0,0,0.0186,0.0198,2.8056,0,0,0
2.059,0,0,0,0,0,0.0165,0.0176,2.8058,0,0,0
2.06,0,0,0,0,0,0.0146,0.0156,2.8059,0,0,0
2.061,0,0,0,0,0,0.0129,0.0138,2.8059,0,0,0
2.062,0,0,0,0,0,0.0114,0.0121,2.8062,0,0,0
2.063,0,0,0,0,0,0.01,0.0107,2.8071,0,0,0
2.064,0,0,0,0,0,0.0088,0.0094,2.808,0,0,0
2.065,0,0,0,0,0,0.0077,0.0082,2.8083,0,0,0
2.066,0,0,0,0,0,0.0068,0.0072,2.8084,0,0,0
2.067,0,0,0,0,0,0.0059,0.0063,2.8085,0,0,0
2.068,0,0,0,0,0,0.0052,0.0055,2.8088,0,0,0
2.069,0,0,0,0,0,0.0045,0.0048,2.809,0,0,0
2.07,0,0,0,0,0,0.0039,0.0042,2.8092,0,0,0
2.071,0,0,0,0,0,0.0034,0.0036,2.8094,0,0,0
2.072,0,0,0,0,0,0.003,0.0032,2.8096,0,0,0
2.073,0,0,0,0,0,0.0026,0.0027,2.8098,0,0,0
2.074,0,0,0,0,0,0.0022,0.0024,2.8101,0,0,0
2.075,0,0,0,0,0,0.0019,0.002,2.8104,0,0,0
2.076,0,0,0,0,0,0.0016,0.0018,2.8106,0,0,0
2.077,0,0,0,0,0,0.0014,0.0015,2.8107,0,0,0
2.078,0,0,0,0,0,0.0012,0.0013,2.8111,0,0,0
2.079,0,0,0,0,0,0.001,0.0011,2.812,0,0,0
2.08,0,0,0,0,0,0.0009,0.001,2.813,0,0,0
2.081,0,0,0,0,0,0.0008,0.0008,2.8134,0,0,0
2.082,0,0,0,0,0,0.0006,0.0007,2.8136,0,0,0
2.083,0,0,0,0,0,0.0006,0.0006,2.8138,0,0,0
2.084,0,0,0,0,0,0.0005,0.0005,2.8141,0,0,0
2.085,0,0,0,0,0,0.0004,0.0004,2.8144,0,0,0
2.086,0,0,0,0,0,0.0003,0.0004,2.8147,0,0,0
2.087,0,0,0,0,0,0.0003,0.0003,2.815,0,0,0
2.088,0,0,0,0,0,0.0002,0.0003,2.8153,0,0,0
2.089,0,0,0,0,0,0.0002,0.0002,2.8157,0,0,0
2.09,0,0,0,0,0,0.0002,0.0002,2.816,0,0,0
2.091,0,0,0,0,0,0.0001,0.0002,2.8163,0,0,0
2.092,0,0,0,0,0,0.0001,0.0001,2.8166,0,0,0
2.093,0,0,0,0,0,0.0001,0.0001,2.817,0,0,0
2.094,0,0,0,0,0,0.0001,0.0001,2.8173,0,0,0
2.095,0,0,0,0,0,0.0001,0.0001,2.8177,0,0,0
2.096,0,0,0,0,0,0.0001,0.0001,2.818,0,0,0
2.097,0,0,0,0,0,0,0.0001,2.8184,0,0,0
2.098,0,0,0,0,0,0,0,2.8187,0,0,0
2.099,0,0,0,0,0,0,0,2.8191,0,0,0
2.1,0,0,0,0,0,0,0,2.8195,0,0,0
2.101,0,0,0,0,0,0,0,2.8199,0,0,0
2.102,0,0,0,0,0,0,0,2.8204,0,0,0
2.103,0,0,0,0,0,0,0,2.8209,0,0,0
2.104,0,0,0,0,0,0,0,2.8214,0,0,0
2.105,0,0,0,0,0,0,0,2.8219,0,0,0
2.106,0,0,0,0,0,0,0,2.8224,0,0,0
2.107,0,0,0,0,0,0,0,2.8229,0,0,0
2.108,0,0,0,0,0,0,0,2.8234,0,0,0
2.109,0,0,0,0,0,0,0,2.8239,0,0,0
2.11,0,0,0,0,0,0,0,2.8245,0,0,0
2.111,0,0,0,0,0,0,0,2.8251,0,0,0
2.112,0,0,0,0,0,0,0,2.8256,0,0,0
2.113,0,0,0,0,0,0,0,2.826,0,0,0
2.114,0,0,0,0,0,0,0,2.8267,0,0,0
2.115,0,0,0,0,0,0,0,2.828,0,0,0
2.116,0,0,0,0,0,0,0,2.8292,0,0,0
2.117,0,0,0,0,0,0,0,2.8299,0,0,0
2.118,0,0,0,0,0,0,0,2.8303,0,0,0
2.119,0,0,0,0,0,0,0,2.831,0,0,0
2.12,0,0,0,0,0,0,0,2.8315,0,0,0
2.121,0,0,0,0,0,0,0,2.8313,0,0,0
2.122,0,0,0,0,0,0,0,2.8311,0,0,0
2.123,0,0,0,0,0,0,0,2.8316,0,0,0
2.124,0,0,0,0,0,0,0,2.8322,0,0,0
2.125,0,0,0,0,0,0,0,2.8327,0,0,0
2.126,0,0,0,0,0,0,0,2.8333,0,0,0
2.127,0,0,0,0,0,0,0,2.8346,0,0,0
2.128,0,0,0,0,0,0,0,2.8358,0,0,0
2.129,0,0,0,0,0,0,0,2.8365,0,0,0
2.13,0,0,0,0,0,0,0,2.8369,0,0,0
2.131,0,0,0,0,0,0,0,2.8373,0,0,0
2.132,0,0,0,0,0,0,0,2.8379,0,0,0
2.133,0,0,0,0,0,0,0,2.8384,0,0,0
2.134,0,0,0,0,0,0,0,2.8388,0,0,0
2.135,0,0,0,0,0,0,0,2.8393,0,0,0
2.136,0,0,0,0,0,0,0,2.8397,0,0,0
2.137,0,0,0,0,0,0,0,2.8402,0,0,0
2.138,0,0,0,0,0,0,0,2.8406,0,0,0
2.139,0,0,0,0,0,0,0,2.8411,0,0,0
2.14,0,0,0,0,0,0,0,2.8414,0,0,0
2.141,0,0,0,0,0,0,0,2.8417,0,0,0
2.142,0,0,0,0,0,0,0,2.8422,0,0,0
2.143,0,0,0,0,0,0,0,2.8432,0,0,0
2.144,0,0,0,0,0,0,0,2.8443,0,0,0
2.145,0,0,0,0,0,0,0,2.8448,0,0,0
2.146,0,0,0,0,0,0,0,2.8449,0,0,0
2.147,0,0,0,0,0,0,0,2.8451,0,0,0
2.148,0,0,0,0,0,0,0,2.8454,0,0,0
2.149,0,0,0,0,0,0,0,2.8457,0,0,0
2.15,0,0,0,0,0,0,0,2.8459,0,0,0
2.151,0,0,0,0,0,0,0,2.846,0,0,0
2.152,0,0,0,0,0,0,0,2.8462,0,0,0
2.153,0,0,0,0,0,0,0,2.8463,0,0,0
2.154,0,0,0,0,0,0,0,2.8464,0,0,0
2.155,0,0,0,0,0,0,0,2.8465,0,0,0
2.156,0,0,0,0,0,0,0,2.8466,0,0,0
2.157,0,0,0,0,0,0,0,2.8466,0,0,0
2.158,0,0,0,0,0,0,0,2.8467,0,0,0
2.159,0,0,0,0,0,0,0,2.8467,0,0,0
2.16,0,0,0,0,0,0,0,2.8467,0,0,0
2.161,0,0,0,0,0,0,0,2.8467,0,0,0
2.162,0,0,0,0,0,0,0,2.8467,0,0,0
2.163,0,0,0,0,0,0,0,2.8465,0,0,0
2.164,0,0,0,0,0,0,0,2.8466,0,0,0
2.165,0,0,0,0,0,0,0,2.8473,0,0,0
2.166,0,0,0,0,0,0,0,2.8479,0,0,0
2.167,0,0,0,0,0,0,0,2.848,0,0,0
2.168,0,0,0,0,0,0,0,2.8477,0,0,0
2.169,0,0,0,0,0,0,0,2.8475,0,0,0
2.17,0,0,0,0,0,0,0,2.8474,0,0,0
2.171,0,0,0,0,0,0,0,2.8473,0,0,0
2.172,0,0,0,0,0,0,0,2.8471,0,0,0
2.173,0,0,0,0,0,0,0,2.847,0,0,0
2.174,0,0,0,0,0,0,0,2.8468,0,0,0
2.175,0,0,0,0,0,0,0,2.8466,0,0,0
2.176,0,0,0,0,0,0,0,2.8464,0,0,0
2.177,0,0,0,0,0,0,0,2.8462,0,0,0
2.178,0,0,0,0,0,0,0,2.8459,0,0,0
2.179,0,0,0,0,0,0,0,2.8457,0,0,0
2.18,0,0,0,0,0,0,0,2.8454,0,0,0
2.181,0,0,0,0,0,0,0,2.8452,0,0,0
2.182,0,0,0,0,0,0,0,2.8449,0,0,0
2.183,0,0,0,0,0,0,0,2.8446,0,0,0
2.184,0,0,0,0,0,0,0,2.8443,0,0,0
2.185,0,0,0,0,0,0,0,2.844,0,0,0
2.186,0,0,0,0,0,0,0,2.8437,0,0,0
2.187,0,0,0,0,0,0,0,2.8434,0,0,0
2.188,0,0,0,0,0,0,0,2.8431,0,0,0
2.189,0,0,0,0,0,0,0,2.8428,0,0,0
2.19,0,0,0,0,0,0,0,2.8424,0,0,0
2.191,0,0,0,0,0,0,0,2.8419,0,0,0
2.192,0,0,0,0,0,0,0,2.8417,0,0,0
2.193,0,0,0,0,0,0,0,2.842,0,0,0
2.194,0,0,0,0,0,0,0,2.8424,0,0,0
2.195,0,0,0,0,0,0,0,2.8422,0,0,0
2.196,0,0,0,0,0,0,0,2.8416,0,0,0
2.197,0,0,0,0,0,0,0,2.841,0,0,0
2.198,0,0,0,0,0,0,0,2.8407,0,0,0
2.199,0,0,0,0,0,0,0,2.8411,0,0,0
2.2,0,0,0,0,0,0,0,2.8413,0,0,0
2.201,0,0,0,0,0,0,0,2.8409,0,0,0
2.202,0,0,0,0,0,0,0,2.8405,0,0,0
2.203,0,0,0,0,0,0,0,2.8407,0,0,0
2.204,0,0,0,0,0,0,0,2.841,0,0,0
2.205,0,0,0,0,0,0,0,2.8407,0,0,0
2.206,0,0,0,0,0,0,0,2.84,0,0,0
2.207,0,0,0,0,0,0,0,2.8395,0,0,0
2.208,0,0,0,0,0,0,0,2.839,0,0,0
2.209,0,0,0,0,0,0,0,2.8384,0,0,0
2.21,0,0,0,0,0,0,0,2.8378,0,0,0
2.211,0,0,0,0,0,0,0,2.8371,0,0,0
2.212,0,0,0,0,0,0,0,2.8365,0,0,0
2.213,0,0,0,0,0,0,0,2.836,0,0,0
2.214,0,0,0,0,0,0,0,2.8351,0,0,0
2.215,0,0,0,0,0,0,0,2.8335,0,0,0
2.216,0,0,0,0,0,0,0,2.8321,0,0,0
2.217,0,0,0,0,0,0,0,2.8319,0,0,0
2.218,0,0,0,0,0,0,0,2.8318,0,0,0
2.219,0,0,0,0,0,0,0,2.8311,0,0,0
2.22,0,0,0,0,0,0,0,2.8299,0,0,0
2.221,0,0,0,0,0,0,0,2.829,0,0,0
2.222,0,0,0,0,0,0,0,2.8278,0,0,0
2.223,0,0,0,0,0,0,0,2.8259,0,0,0
2.224,0,0,0,0,0,0,0,2.8239,0,0,0
2.225,0,0,0,0,0,0,0,2.8224,0,0,0
2.226,0,0,0,0,0,0,0,2.8211,0,0,0
2.227,0,0,0,0,0,0,0,2.8196,0,0,0
2.228,0,0,0,0,0,0,0,2.8179,0,0,0
2.229,0,0,0,0,0,0,0,2.8162,0,0,0
2.23,0,0,0,0,0,0,0,2.8143,0,0,0
2.231,0,0,0,0,0,0,0,2.8123,0,0,0
2.232,0,0,0,0,0,0,0,2.8101,0,0,0
2.233,0,0,0,0,0,0,0,2.8078,0,0,0
2.234,0,0,0,0,0,0,0,2.8053,0,0,0
2.235,0,0,0,0,0,0,0,2.8026,0,0,0
2.236,0,0,0,0,0,0,0,2.7997,0,0,0
2.237,0,0,0,0,0,0,0,2.7964,0,0,0
2.238,0,0,0,0,0,0,0,2.7932,0,0,0
2.239,0,0,0,0,0,0,0,2.7903,0,0,0
2.24,0,0,0,0,0,0,0,2.7872,0,0,0
2.241,0,0,0,0,0,0,0,2.7833,0,0,0
2.242,0,0,0,0,0,0,0,2.7786,0,0,0
2.243,0,0,0,0,0,0,0,2.7737,0,0,0
2.244,0,0,0,0,0,0,0,2.7687,0,0,0
2.245,0,0,0,0,0,0,0,2.764,0,0,0
2.246,0,0,0,0,0,0,0,2.7588,0,0,0
2.247,0,0,0,0,0,0,0,2.7527,0,0,0
2.248,0,0,0,0,0,0,0,2.7458,0,0,0
2.249,0,0,0,0,0,0,0,2.7385,0,0,0
2.25,0,0,0,0,0,0,0,2.731,0,0,0
2.251,0,0,0,0,0,0,0,2.7238,0,0,0
2.252,0,0,0,0,0,0,0,2.7161,0,0,0
2.253,0,0,0,0,0,0,0,2.7072,0,0,0
2.254,0,0,0,0,0,0,0,2.6975,0,0,0
2.255,0,0,0,0,0,0,0,2.6875,0,0,0
2.256,0,0,0,0,0,0,0,2.6766,0,0,0
2.257,0,0,0,0,0,0,0,2.6644,0,0,0
2.258,0,0,0,0,0,0,0,2.6516,0,0,0
2.259,0,0,0,0,0,0,0,2.6386,0,0,0
2.26,0,0,0,0,0,0,0,2.6252,0,0,0
2.261,0,0,0,0,0,0,0,2.6109,0,0,0
2.262,0,0,0,0,0,0,0,2.5957,0,0,0
2.263,0,0,0,0,0,0,0,2.5798,0,0,0
2.264,0,0,0,0,0,0,0,2.5631,0,0,0
